"X_trust","X_country","followup1","how_natural","other1","language","length","rating_list","text","number_of_reasons"
0.4864,"USA","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.7359,"USA","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.8404,"CAN","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.772,"GBR","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.6514,"USA","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.7099,"USA","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.7946,"CAN","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.5789,"USA","",4,"","en",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
0.9652,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.9567,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.8504,"USA","9",1,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",1
0.772,"GBR","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.7099,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.7116,"CAN","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.7248,"CAN","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.7853,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.6764,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.7307,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
0.9567,"USA","",4,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
0.9652,"USA","",4,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
0.8504,"USA","8,9",1,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
0.772,"GBR","10",1,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
0.7099,"USA","9,11",1,"""Is"" should be ""are"".","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
0.7116,"CAN","10",1,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
0.7248,"CAN","9",1,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
0.7853,"USA","9",1,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
0.6764,"USA","9,10",1,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
0.7307,"USA","",4,"","zh",15,"4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
0.9567,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.9652,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.8504,"USA","9",1,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",1
0.6586,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.4864,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.772,"GBR","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7099,"USA","5,9",1,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",2
0.8245,"USA","7",1,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",1
0.7116,"CAN","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7062,"CAN","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7248,"CAN","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7853,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.787,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7616,"USA","9,10",1,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",2
0.6764,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.503,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7383,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7,"GBR","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7403,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.7307,"USA","",4,"","no",20,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
0.9567,"USA","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.9652,"USA","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.8504,"USA","9,10",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",2
0.772,"GBR","6",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",1
0.7099,"USA","5,6,11",1,"The context is mising and the sentence makes little sense.","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",3
0.7116,"CAN","6",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",1
0.7248,"CAN","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.7853,"USA","6",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",1
0.6764,"USA","5,6,8,9,10",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",5
0.7307,"USA","5,9,10",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",3
0.4558,"USA","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.4407,"USA","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.5386,"GBR","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.7337,"CAN","",4,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",0
0.6597,"USA","9",1,"","zh",18,"3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",1
0.9567,"USA","",4,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",0
0.9652,"USA","",4,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",0
0.8504,"USA","9,10",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",2
0.772,"GBR","6",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",1
0.7099,"USA","5,11",1,"The word makes the sentence odd, example: ""titled""","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",2
0.7116,"CAN","9",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",1
0.7248,"CAN","6",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",1
0.7853,"USA","6",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",1
0.6764,"USA","5,6,7,10",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",4
0.7307,"USA","5,9,10",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",3
0.7337,"CAN","6,7",1,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",2
0.6597,"USA","",4,"","no",19,"2, 3, 2, 1, 3, 1, 1, 3, 3, 4, 1, 4, 1, 4, 3, 2","By 1305 , it was titled 183 settlers living outside the city walls and only 52 in the city's defenses .",0
0.9567,"USA","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.9652,"USA","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.9524,"GBR","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.8504,"USA","9",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.6586,"USA","9",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.4864,"USA","9",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.7359,"USA","6",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.772,"GBR","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7946,"CAN","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7354,"USA","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7865,"USA","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7099,"USA","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7976,"USA","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.4258,"USA","7",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.792,"GBR","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7887,"USA","9",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.7609,"GBR","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.7693,"CAN","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.8245,"USA","10",1,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",1
0.7444,"GBR","",4,"","en",18,"4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1","By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .",0
0.9652,"USA","",4,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",0
0.9567,"USA","",4,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",0
0.8504,"USA","9",1,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",1
0.772,"GBR","5",1,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",1
0.7099,"USA","",4,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",0
0.7116,"CAN","",4,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",0
0.7248,"CAN","5",1,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",1
0.7853,"USA","6",1,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",1
0.6764,"USA","5,6,10",1,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",3
0.7307,"USA","5,9,10",1,"","ja",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1","Calhoun County , Texas , Seadrift is a city of the United States .",3
1,"USA","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
0.881,"USA","6",1,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",1
0.8254,"GBR","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
0.5833,"GBR","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
0.9567,"USA","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
0.9652,"USA","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
0.8844,"CAN","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
0.9524,"GBR","",4,"","no",14,"3, 1, 4, 1, 2, 2, 1, 3, 1, 4, 3, 3, 3, 2, 1","Cambodia , East Timor , Indonesia, Bangladesh , Burma, Nepal, India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",0
