"followup1","how_natural","other1","language","length","max_workers","mop","rating_list","text","number_of_reasons"
"9",2,"","ja",25,17,"MOP4","2, 2, 1, 3, 1, 2, 3, 2, 4, 1, 4, 1, 2, 4, 1, 1, 2","Because she had finished constitute enough material for two albums already , she was submitted to them at a meeting for planning the debut of her .",1
"5,7,9",1,"","ja",25,17,"MOP4","2, 2, 1, 3, 1, 2, 3, 2, 4, 1, 4, 1, 2, 4, 1, 1, 2","Because she had finished constitute enough material for two albums already , she was submitted to them at a meeting for planning the debut of her .",3
"5",1,"","ja",25,17,"MOP4","2, 2, 1, 3, 1, 2, 3, 2, 4, 1, 4, 1, 2, 4, 1, 1, 2","Because she had finished constitute enough material for two albums already , she was submitted to them at a meeting for planning the debut of her .",1
"7,9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"5,9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"5,9",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"9,10",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"5",1,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"9",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"9",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"9",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"",4,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",0
"9",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"5,9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"6,9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"7",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"",4,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",0
"10",3,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",1
"",4,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",0
"5,9",2,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"5,6",1,"","zh",13,16,"MOP4","2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 1, 2, 1, 4","Before digital technology became widespread for decades, the scanned data is transmitted analog .",2
"5,9,10",1,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",3
"",4,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",0
"9",3,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",1
"",4,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",0
"9",3,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",1
"",4,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",0
"",4,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",0
"",4,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",0
"",4,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",0
"7",3,"","en",25,16,"MOP4","4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",1
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"5,8",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",2
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"9",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",1
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"6",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",1
"6",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",1
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"6",2,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",1
"8,10",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",2
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"5",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",1
"",4,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",0
"7",3,"","en",10,15,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in Jiangxi , he started learning guqin in his childhood .",1
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"7",3,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",1
"8",3,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",1
"5",3,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",1
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"9,10",2,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",2
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"5",3,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",1
"",4,"","en",12,17,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","Born in New York , Pajak attended public schools in Buffalo , New York .",0
"5,9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
"9",3,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"5,9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"5,9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
"9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"5",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"9",3,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"5,6",3,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"5,9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
"",4,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",0
"9",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"9",3,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",1
"5,10",2,"","zh",15,18,"MOP4","4, 3, 2, 4, 1, 3, 4, 4, 1, 2, 2, 4, 2, 2, 2, 3, 1, 2","Brydan Klein and Denmark Propoggia is the defending champion , but Klein chose not to compete.",2
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"9",2,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",1
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"9,10",2,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",2
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"10",3,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",1
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"",4,"","no",20,18,"MOP4","4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 2","But as with the members of any organization, some missionaries use certain missionary specific jargon when communicating with each other .",0
"5",2,"","zh",18,15,"MOP4","3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",1
"7,9",3,"","zh",18,15,"MOP4","3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 1, 4, 4","By 1305 , 183 settlers live in the walls of the name , but only 52 in the town's defenses.",2
