"MOP","language","text","length","rating_list","mean_rating","worker_1","worker_2","worker_3","worker_4","worker_5","worker_6","worker_7","worker_8","worker_9","worker_10","worker_11","worker_12","worker_13","worker_14","worker_15","worker_16","worker_17","worker_18","worker_19","worker_20","max_workers","std_dev","std_dev_4","std_dev_8","std_dev_12","std_dev_dropoff"
"MOP4","en","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4",2.75,4,2,4,2,1,3,2,3,4,2,3,4,1,3,2,4,,,,,16,1.06458129484475,1.15470053837925,1.06066017177982,1.02985730108887,0.00446367280494342
"MOP4","en","By 1305 there were titled 183 settlers living outside the town walls and only 52 inside the town's defences .",19,"3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 4, 3, 2, 3, 2",3.13333333333,3,3,2,4,4,3,4,3,4,3,4,3,2,3,2,,,,,,15,0.743223352957207,0.816496580927726,0.707106781186548,0.65133894727893,0.0182123008752223
"MOP4","en","The former being a settlement , or -by  of a Dane called  Upple , and the latter being an Angle settlement on the lease-mires  , meaning leased land frequently waterlogged .",25,"1, 2, 2, 1, 1, 3, 2, 3, 3, 1, 4, 3, 1, 2, 2, 3",2.125,1,2,2,1,1,3,2,3,3,1,4,3,1,2,2,3,,,,,16,0.957427107756338,0.577350269189626,0.83452296039628,1.02985730108887,0.0398218553945365
"MOP4","en","The encounter with the Christ of faith would be open in a church-community .",13,"3, 2, 2, 3, 3, 3, 3, 4, 2, 4, 3, 3, 4, 2, 3, 3, 2",2.88235294118,3,2,2,3,3,3,3,4,2,4,3,3,4,2,3,3,2,,,,17,0.696630546019236,0.577350269189626,0.640869944461656,0.668557923421521,0.00710100452976092
"MOP4","en","Was inactivated in 1963 when SAC inactivated its provisional Strategic Wings , redesignating them permanent Air Force Wings .",17,"3, 4, 4, 2, 2, 3, 2, 1, 2, 3, 4, 2, 4, 1",2.64285714286,3,4,4,2,2,3,2,1,2,3,4,2,4,1,,,,,,,14,1.08181776206978,0.957427107756338,1.06066017177982,0.984731927834662,0.0970858342351196
"MOP4","en","Frank Andruski ( born July 14 , 1943 ) was a football player in the Canadian Football League for eight years .",18,"4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4",3.92857142857,4,4,4,4,4,4,4,4,3,4,4,4,4,4,,,,,,,14,0.267261241912424,0,0,0.288675134594813,0.0214138926823885
"MOP4","en","His MSc is in International Relations from the London School of Economics and Political Science .",15,"4, 4, 4, 4, 4, 4, 4, 4, 2, 3, 4, 4, 4, 4, 4, 4",3.8125,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,,,,,16,0.543905629069357,0,0,0.621581560508061,0.0350285944524821
"MOP4","en","Sonora ( ) , officially Free and Sovereign State of Sonora ( ) , is one of 31 states that , with the Federal District , comprise the 32 Federal Entities of Mexico .",25,"2, 3, 2, 3, 2, 2, 1, 3, 3, 3, 1, 3, 3, 4, 2, 4",2.5625,2,3,2,3,2,2,1,3,3,3,1,3,3,4,2,4,,,,,16,0.892094912738176,0.577350269189626,0.707106781186548,0.778498944161523,0.0372444984730653
"MOP4","en","The final 3 polls average Kerry leading at 52 % to Bush at 43 % to Nader at 2 % .",17,"4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 2, 4, 3, 3, 4, 2",3.3125,4,4,3,4,4,4,3,3,3,3,2,4,3,3,4,2,,,,,16,0.704154339142587,0.5,0.517549169506766,0.668557923421521,0.0708306453659361
"MOP4","en","The cultural center is located next to the dental practice of service apartments .",13,"2, 3, 4, 3, 4, 4, 3, 3, 3, 2, 2, 3, 4, 2, 2",2.93333333333,2,3,4,3,4,4,3,3,3,2,2,3,4,2,2,,,,,,15,0.79880863671798,0.816496580927726,0.707106781186548,0.738548945875996,0.0392541114052303
"MOP4","en","They feed on the leaves , and sometimes fruit , flowers , and buds , as well as tree bark .",16,"4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 3, 4, 4, 3, 3, 4",3.5625,4,4,4,3,3,3,3,4,4,4,3,4,4,3,3,4,,,,,16,0.51234753829798,0.5,0.534522483824849,0.514928650544437,0.00120505271511551
"MOP4","en","Under the Stimson Doctrine , USA , and under similar doctrines , the legitimacy of the Soviet occupation of Baltic states was never recognized .",21,"3, 3, 1, 4, 3, 4, 4, 2, 4, 4, 3, 2, 4, 4, 3, 4, 3, 4",3.27777777778,3,3,1,4,3,4,4,2,4,4,3,2,4,4,3,4,3,4,,,18,0.894792486988599,1.25830573921179,1.0690449676497,0.996204919895622,0.0361568492626639
"MOP4","en","The name of the game means bringing to life  ( giving birth ) .",9,"3, 3, 4, 4, 4, 3, 3, 2, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4",3.38888888889,3,3,4,4,4,3,3,2,3,3,3,3,4,4,4,4,3,4,,,18,0.607684988914186,0.577350269189626,0.707106781186548,0.577350269189626,0.0114541984527047
"MOP4","en","Strong ligand fields lead to low-spin complexes which cause some exceptions to 18-electron rule .",14,"3, 3, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 4, 4, 2, 3",3.1875,3,3,3,3,4,2,3,4,3,3,4,3,4,4,2,3,,,,,16,0.655108133567785,0,0.640869944461656,0.577350269189626,0.0438582880656583
"MOP4","en","This work addressed the then most-important question in astronomy : the stability of the Solar System , first investigated by Laplace .",19,"4, 4, 3, 2, 4, 3, 4, 4, 4, 3, 4, 3, 4, 2, 2, 4, 4",3.41176470588,4,4,3,2,4,3,4,4,4,3,4,3,4,2,2,4,4,,,,17,0.795206225564457,0.957427107756338,0.755928946018454,0.674199862463242,0.0212903553632687
"MOP4","en","He has twice been awarded the Department of Defense Medal for Distinguished Public Service .",14,"4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4",3.94117647059,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,,,,17,0.242535625036333,0,0,0.288675134594813,0.0156632647108281
"MOP4","en","Being a part of the pedestrian zone , it is inaccessible by car , but it is the main hub for trams .",20,"4, 4, 4, 3, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 4, 3, 4",3.66666666667,4,4,4,3,4,4,4,4,3,3,4,3,4,4,3,4,3,4,,,18,0.485071250072666,0.5,0.353553390593274,0.492365963917331,0.00635769619449689
"MOP4","en","A Mansion House on the lower boundary of the Woodway grounds was known as Gorway .",15,"3, 4, 4, 4, 4, 3, 4, 4, 2, 4, 4, 4, 4, 4, 3, 3",3.625,3,4,4,4,4,3,4,4,2,4,4,4,4,4,3,3,,,,,16,0.61913918736689,0.5,0.462910049886276,0.65133894727893,0.00788934186476375
"MOP4","en","Fraxinus dubia is a plant species native to Mexico and Central America .",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","en","In 1983 , Lunna married  Cuco  Peña , with whom she had three children , Gabriel , Juan and Angel ( they later divorced ) .",19,"3, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 2, 3, 4",3.5,3,4,3,3,4,3,4,4,4,4,4,2,3,4,,,,,,,14,0.650443635587991,0.5,0.534522483824849,0.674199862463242,0.0237562268752511
"MOP4","en","Voting percentages throughout the show are not made Public .",9,"4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 3",3.6,4,4,3,4,4,4,3,4,3,4,4,3,4,3,3,,,,,,15,0.50709255283711,0.5,0.462910049886276,0.492365963917331,0.0267080914218485
"MOP4","en","Camilla Hilary Cavendish ( born 1968 ) is Associate Editor , columnist and leader writer for  The Times  .",15,"3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 4, 2, 3, 4",3.5,3,4,3,4,3,4,4,3,4,4,4,2,3,4,,,,,,,14,0.650443635587991,0.577350269189626,0.534522483824849,0.674199862463242,0.0237562268752511
"MOP4","en","There are two remaining Lustron houses in Pierre , including the Peter Hansen House , and 38 in South Dakota .",18,"3, 3, 3, 4, 2, 2, 4, 4, 4, 4, 3, 3, 3, 2, 3, 3, 4",3.17647058824,3,3,3,4,2,2,4,4,4,4,3,3,3,2,3,3,4,,,,17,0.727606875108999,0.5,0.83452296039628,0.753778361444409,0.0156164778482076
"MOP4","en","All the historical adventures involving the JSA are remembered , and details are added .",13,"4, 2, 3, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3",3.5,4,2,3,4,3,4,3,3,4,4,4,4,4,4,3,3,,,,,16,0.632455532033676,0.957427107756338,0.707106781186548,0.674199862463242,0.0137506406251882
"MOP4","en","Sculptor Pierre-Charles Simart contributed Hellenic friezes and reliefs for the project .",11,"4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 2, 4, 4, 4, 4, 4",3.625,4,3,3,4,4,3,4,4,3,4,2,4,4,4,4,4,,,,,16,0.61913918736689,0.577350269189626,0.517549169506766,0.674199862463242,0.0270669852919737
"MOP4","en","He was embedded with US Marines during the second ( 2003 ) Gulf War .",12,"4, 3, 4, 2, 4, 4, 4, 4, 3, 4, 4, 2, 2, 3, 3, 3, 4, 4",3.38888888889,4,3,4,2,4,4,4,4,3,4,4,2,2,3,3,3,4,4,,,18,0.777544316035229,0.957427107756338,0.744023809142845,0.797724035217466,0.0156559529174901
"MOP4","en","He died in 1960 , falling ill on pilgrimage to Mecca .",10,"3, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4",3.72222222222,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,,,18,0.460888598962477,0.577350269189626,0.517549169506766,0.514928650544437,0.0178249549156922
"MOP4","en","He formed his own group with a handful of young men who he calls his students . ",16,"4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 4",3.5625,4,4,4,4,4,3,3,3,3,3,4,4,3,4,3,4,,,,,16,0.51234753829798,0,0.517549169506766,0.514928650544437,0.00120505271511551
"MOP4","en","Experience points are earned by doing most actions in the game .",11,"2, 4, 3, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 2, 4",3.52941176471,2,4,3,4,3,4,4,3,3,4,4,4,4,4,4,2,4,,,,17,0.717430053979439,0.957427107756338,0.744023809142845,0.674199862463242,0.0849745219457634
"MOP4","en","Inside , the building has an oval stair hall lit by a cupola .",12,"4, 4, 4, 2, 4, 3, 3, 4, 3, 4, 4, 4, 3, 3, 4, 4, 3",3.52941176471,4,4,4,2,4,3,3,4,3,4,4,4,3,3,4,4,3,,,,17,0.624264272846798,1,0.755928946018454,0.668557923421521,0.0156762005753867
"MOP4","en","SGH has picked up several industry awards over the years for its services .",13,"4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4",3.875,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,,,,,16,0.341565025531987,0.5,0.353553390593274,0.389249472080761,0.0215714940692949
"MOP4","en","The heir apparent is the present holder's son William Henry Leicester Stanhope , Viscount Petersham ( b .",15,"2, 3, 4, 3, 4, 2, 4, 2, 2, 4, 4, 3, 3",3.07692307692,2,3,4,3,4,2,4,2,2,4,4,3,3,,,,,,,,13,0.862316498502576,0.816496580927726,0.925820099772551,0.90033663737852,0.0815633089459626
"MOP4","en","One of these approaches is the dynamic no-net-flux method .",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,17,0,0,0,0,0
"MOP4","en","These processes include payment applications , RFIs , change orders , budget changes , action items , submittals , transmittals , and a host of other communications .",20,"4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.8,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,,,,,,15,0.414039335605413,0.5,0.462910049886276,0.389249472080761,0.0385055275060071
"MOP4","en","He preferred a volleying style , which he perfected with quickness , good angle selection and pacing paired with strategy .",18,"3, 4, 3, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 3",3.5625,3,4,3,3,3,4,4,4,4,3,3,4,4,4,4,3,,,,,16,0.51234753829798,0.5,0.534522483824849,0.522232967867094,0.00120505271511551
"MOP4","en","It is never mentioned if Zoey or anyone else at PCA remained in contact with her after she left .",19,"4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4",3.82352941176,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,,,,17,0.392952623996688,0.5,0.462910049886276,0.389249472080761,0.0210867116087246
"MOP4","en","Metal works were established to produce armoured sheeting for vehicles and a rudimentary arms industry was founded .",17,"4, 4, 3, 3, 4, 4, 2, 4, 4, 3, 4, 4, 4, 4, 4",3.66666666667,4,4,3,3,4,4,2,4,4,3,4,4,4,4,4,,,,,,15,0.617213399848368,0.577350269189626,0.755928946018454,0.668557923421521,0.0332302357396232
"MOP4","en","A supporter of VDAY , she performed in the Vagina Monologues for three consecutive years as part of the national campaign to stop violence against women .",25,"3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.93333333333,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,15,0.258198889747161,0.5,0.353553390593274,0.288675134594813,0.0191512083654535
"MOP4","en","He has a line of clothing at American Apparel and has appeared in their advertisements .",15,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,17,0,0,0,0,0
"MOP4","en","Larsen/Kincaid arrives in town , meeting Alice's mother , the widow Ellen Bailey ( Dorothy Green ) .",13,"3, 3, 4, 2, 2, 4, 2, 4, 3, 4, 4, 2, 4, 3, 3, 2, 3",3.05882352941,3,3,4,2,2,4,2,4,3,4,4,2,4,3,3,2,3,,,,17,0.826936230559385,0.816496580927726,0.925820099772551,0.90033663737852,0.00687315727340665
"MOP4","en","Throughout the times , Norsk Data produced a long string of extremely innovative computers .",13,"3, 4, 4, 4, 3, 3, 4, 3, 2, 4, 3, 4, 3, 4, 3, 4",3.4375,3,4,4,4,3,3,4,3,2,4,3,4,3,4,3,4,,,,,16,0.629152869605896,0.5,0.534522483824849,0.668557923421521,0.0170533030529683
"MOP4","en","An upgrade of the power station was completed in 2011 which increased the installed generating capacity of each turbine-generator from 283 MW to 365 MW.",25,"4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.86666666667,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,,,,,,15,0.351865775274498,0.5,0.462910049886276,0.389249472080761,0.023668032824907
"MOP4","en","The case has a thin rim and deep extractor groove in comparison to most rimless pistol cartridges .",17,"4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4",3.875,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,,,,,16,0.341565025531987,0,0,0.288675134594813,0.0215714940692949
"MOP4","en","It has separate jurisdiction , four eparchies , and one archeparchy headed by a major archbishop ( thus the church has its own synod ) .",21,"3, 2, 3, 3, 3, 2, 3, 4, 3, 1, 4, 2, 4",2.84615384615,3,2,3,3,3,2,3,4,3,1,4,2,4,,,,,,,,13,0.898717034272917,0.5,0.640869944461656,0.866025403784439,0.0248541367676142
"MOP4","en","She is most well known for portraying Geum Jan-di in the hit KBS drama  Boys Over Flowers  .",17,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","en","She was the People's Party for Freedom and Democracy Party chair from March 29 , 1969 until March 15 , 1975 .",19,"3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 3, 4",3.75,3,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,,,,,16,0.577350269189626,0.5,0.353553390593274,0.621581560508061,0.0015839543322137
"MOP4","en","The receiver is designed to mitigate and retain signal quality in hostile signal conditions and the relatively weak signal levels from distant satellites .",23,"4, 3, 2, 4, 3, 3, 4, 4, 4, 3, 4, 4, 3, 4, 4, 3, 2",3.41176470588,4,3,2,4,3,3,4,4,4,3,4,4,3,4,4,3,2,,,,17,0.712287119900726,0.957427107756338,0.744023809142845,0.674199862463242,0.0723466464785412
"MOP4","en","Thanks to  Homeless People  , Żeromski gained the title of the  spiritual guide of the generation  .",14,"4, 4, 3, 4, 3, 2, 3, 3, 3, 3, 3, 3, 4, 4, 2, 2, 3",3.11764705882,4,4,3,4,3,2,3,3,3,3,3,3,4,4,2,2,3,,,,17,0.696630546019236,0.5,0.707106781186548,0.577350269189626,0.0205071422364227
"MOP4","en","Peter Ustinov said that , before seeing uMabatha , he did not truly understand  Macbeth .",12,"3, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 3",3.53846153846,3,4,4,4,3,3,4,4,4,3,4,3,3,,,,,,,,13,0.518874521662771,0.5,0.517549169506766,0.514928650544437,0.0143495425532578
"MOP4","en","He became a partner fifteen years after he joined the firm , which became Morgan , Lewis & Bockius .",16,"4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3",3.8,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,,,,,,15,0.414039335605413,0.5,0.353553390593274,0.288675134594813,0.0385055275060071
"MOP4","en","Such an alternative description of QCD could provide the physicists with new procedures to calculate many observables more efficiently .",19,"3, 3, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4",3.64705882353,3,3,4,4,4,4,3,4,4,3,3,4,4,3,4,4,4,,,,17,0.492592183071889,0.577350269189626,0.517549169506766,0.514928650544437,0.014500369765221
"MOP4","en","signaled ) the event associated to the critical section (aka , the thread releasing the critical section , which notifies other waiters by signaling the event ) .",22,"1, 4, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1",1.46666666667,1,4,1,3,1,1,1,2,1,1,1,1,2,1,1,,,,,,15,0.915475416434127,1.5,1.16496474502144,1,0.0519425056127183
"MOP4","en","The Act created a $ 700 billion Troubled Asset Relief Program ( TARP ) .",11,"4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4",3.875,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,,,,,16,0.341565025531987,0,0.462910049886276,0.389249472080761,0.0215714940692949
"MOP4","en","South of Shadwell Basin starting from the west :",8,"3, 2, 1, 3, 4, 1, 4, 2, 3, 1, 2, 3, 2, 4, 2",2.46666666667,3,2,1,3,4,1,4,2,3,1,2,3,2,4,2,,,,,,15,1.06009882737862,0.957427107756338,1.19522860933439,1.08362466945083,0.0161909819518358
"MOP4","en","Communities with a community council are indicated with a' *' :",9,"3, 4, 2, 4, 3, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3",3.4,3,4,2,4,3,4,4,4,4,3,3,3,4,3,3,,,,,,15,0.632455532033676,0.957427107756338,0.755928946018454,0.668557923421521,0.0277697597398489
"MOP4","en","Kreis Tuttlingen is traversed between Geisingen and Immendingen , and the final part of the line ends up in Kreis Konstanz .",20,"2, 4, 2, 2, 3, 3, 3, 2, 3, 3, 4, 4, 1, 2, 4, 3",2.8125,2,4,2,2,3,3,3,2,3,3,4,4,1,2,4,3,,,,,16,0.910585891976516,1,0.744023809142845,0.792961461098759,0.00328764148685967
"MOP4","en","Most of the tankōbon  contain nine chapters of the original manga .",10,"3, 3, 4, 3, 3, 4, 3, 1, 2, 3, 3, 3, 4, 4, 4, 4",3.1875,3,3,4,3,3,4,3,1,2,3,3,3,4,4,4,4,,,,,16,0.834166250416147,0.5,0.925820099772551,0.792961461098759,0.00542432025140172
"MOP4","en","He was born in Nashville , Tennessee during the height of Jesse James' career as an outlaw .",16,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.9375,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,,,,16,0.25,0,0,0,0.25
"MOP4","en","Jet Airways planned to attract more passengers by subsequently lowering the fares , which was followed by SpiceJet again .",18,"4, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 4, 3, 2, 4, 4, 3",3.35294117647,4,3,3,3,4,3,3,4,4,3,3,4,3,2,4,4,3,,,,17,0.606339062590832,0.5,0.517549169506766,0.514928650544437,0.0108743372575352
"MOP4","en","All lie within the Okataina caldera , along its western edge .",10,"4, 3, 4, 3, 2, 4, 3, 4, 4, 4, 4, 4, 2, 4",3.5,4,3,4,3,2,4,3,4,4,4,4,4,2,4,,,,,,,14,0.75955452531275,0.577350269189626,0.744023809142845,0.668557923421521,0.0909966018912285
"MOP4","en","He wrote over 20 books including  The Mad Morality  and  Christian Anarchy : Jesus' Primacy Over the Powers  .",17,"4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 2",3.77777777778,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,,,18,0.548318880553316,0.5,0.353553390593274,0.288675134594813,0.20675385502133
"MOP4","en","After releasing their first album  Padaya Vverkh , Komu Vnyz and the rest of the Chervona Ruta winners toured in Canada , Poland , and many Ukrainian cities .",25,"3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4",3.76470588235,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,,,,17,0.437237316097603,0.577350269189626,0.517549169506766,0.452267016866645,0.0205003921194604
"MOP4","en","The race was stopped after 20 laps due to an accident involving Niklas Ajo .",14,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.94117647059,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,,,17,0.242535625036333,0,0,0,0.242535625036333
"MOP4","en","Peanut butter then became a vast food industry .",8,"4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 2, 3, 4, 2, 3, 4, 4",3.52631578947,4,4,4,4,4,3,3,3,4,4,4,4,2,3,4,2,3,4,4,,19,0.696692268479466,0,0.517549169506766,0.452267016866645,0.0207377854999733
"MOP4","en","Making a return in Jungledyret 3 , he has turned over a new leaf and wishes to keep Hugo safe .",19,"3, 4, 3, 4, 3, 3, 2, 2, 3, 3, 4, 4, 2, 3, 4, 3, 2, 1",2.94444444444,3,4,3,4,3,3,2,2,3,3,4,4,2,3,4,3,2,1,,,18,0.872604096080652,0.577350269189626,0.755928946018454,0.717740562565273,0.153808807652391
"MOP4","en","Stow Creek dates back to January 19 , 1748 , when it was formed as one of six precincts in the newly created Cumberland County .",23,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.94444444444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,,18,0.235702260395516,0,0,0,0.235702260395516
"MOP4","en","Ron Wells added :  This movie is every bit as painful as it sounds . ",13,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4",3.88888888889,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,,,18,0.323380833381777,0,0.353553390593274,0.288675134594813,0.0181841921502093
"MOP4","en","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4",3.125,2,4,4,1,4,4,3,4,3,4,3,4,2,3,1,4,,,,,16,1.08781125813871,1.5,1.16496474502144,0.984731927834662,0.112850002216486
"MOP4","en","The congregation planted several PCA churches in the Nashville community .",10,"3, 3, 4, 4, 4, 4, 4, 4, 1, 3, 4, 4, 3, 4",3.5,3,3,4,4,4,4,4,4,1,3,4,4,3,4,,,,,,,14,0.85485041426511,0.577350269189626,0.462910049886276,0.904534033733291,0.0496836194681806
"MOP4","en","His 1994 season was interrupted by a broken leg but he bounced back to make the New Zealand Residents in 1995 .",21,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","en","The forest is leased to the state of Kentucky by the United States Army Corps of Engineers .",17,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","en","The Committee received , discussed , and sent manuscripts out for critical review .",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3",3.93333333333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,,,,,,15,0.258198889747161,0,0,0,0.258198889747161
"MOP4","en","All of the poems are in triadic stanza form , sometimes  with a short fourth line to fill out the measure . ",20,"3, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 2, 4, 3, 4",3.5,3,4,3,3,4,3,4,4,4,4,4,3,2,4,3,4,,,,,16,0.632455532033676,0.5,0.534522483824849,0.514928650544437,0.017988103554315
"MOP4","en","Males had a median income of $ 38,929 versus $ 30,327 for females .",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4",3.94444444444,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,,,18,0.235702260395516,0,0,0,0.0142977396044842
"MOP4","en","The story is notable for the introduction of recurring foes , the Yeti .",12,"4, 4, 3, 3, 4, 2, 4, 3, 3, 4, 3, 3, 3, 2, 3, 3, 2, 4",3.16666666667,4,4,3,3,4,2,4,3,3,4,3,3,3,2,3,3,2,4,,,18,0.707106781186548,0.577350269189626,0.744023809142845,0.65133894727893,0.0519986476187627
"MOP4","en","It is also the location of the University of Bergen and Bergen Cathedral .",13,"4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4",3.83333333333,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,,,18,0.383482494423685,0,0.353553390593274,0.389249472080761,0.0196303929912423
